,concept:name,time:timestamp,case:concept:name
86,checktheSettlementrecommendation,1970-04-27 01:48:06,11
87,proceedhandlingprocess,1970-04-27 01:48:07,11
88,registerclaim,1970-04-27 01:48:08,12
89,examineclaim,1970-04-27 01:48:09,12
90,writesettlementrecommendation,1970-04-27 01:48:10,12
91,checktheSettlementrecommendation,1970-04-27 01:48:11,12
92,writesettlementrecommendation,1970-04-27 01:48:12,12
93,checktheSettlementrecommendation,1970-04-27 01:48:13,12
94,proceedhandlingprocess,1970-04-27 01:48:14,12
95,registerclaim,1970-04-27 01:48:15,13
96,examineclaim,1970-04-27 01:48:16,13
97,writesettlementrecommendation,1970-04-27 01:48:17,13
98,checktheSettlementrecommendation,1970-04-27 01:48:18,13
99,writesettlementrecommendation,1970-04-27 01:48:19,13
100,checktheSettlementrecommendation,1970-04-27 01:48:20,13
101,writesettlementrecommendation,1970-04-27 01:48:21,13
102,checktheSettlementrecommendation,1970-04-27 01:48:22,13
103,writesettlementrecommendation,1970-04-27 01:48:23,13
104,checktheSettlementrecommendation,1970-04-27 01:48:24,13
105,proceedhandlingprocess,1970-04-27 01:48:25,13
106,registerclaim,1970-04-27 01:48:26,14
107,examineclaim,1970-04-27 01:48:27,14
108,writesettlementrecommendation,1970-04-27 01:48:28,14
109,checktheSettlementrecommendation,1970-04-27 01:48:29,14
110,writesettlementrecommendation,1970-04-27 01:48:30,14
111,checktheSettlementrecommendation,1970-04-27 01:48:31,14
112,writesettlementrecommendation,1970-04-27 01:48:32,14
113,checktheSettlementrecommendation,1970-04-27 01:48:33,14
114,writesettlementrecommendation,1970-04-27 01:48:34,14
115,checktheSettlementrecommendation,1970-04-27 01:48:35,14
116,writesettlementrecommendation,1970-04-27 01:48:36,14
117,checktheSettlementrecommendation,1970-04-27 01:48:37,14
118,writesettlementrecommendation,1970-04-27 01:48:38,14
119,checktheSettlementrecommendation,1970-04-27 01:48:39,14
120,writesettlementrecommendation,1970-04-27 01:48:40,14
121,checktheSettlementrecommendation,1970-04-27 01:48:41,14
122,proceedhandlingprocess,1970-04-27 01:48:42,14
123,registerclaim,1970-04-27 01:48:43,15
124,examineclaim,1970-04-27 01:48:44,15
125,writesettlementrecommendation,1970-04-27 01:48:45,15
126,checktheSettlementrecommendation,1970-04-27 01:48:46,15
127,writesettlementrecommendation,1970-04-27 01:48:47,15
128,checktheSettlementrecommendation,1970-04-27 01:48:48,15
129,proceedhandlingprocess,1970-04-27 01:48:49,15
130,registerclaim,1970-04-27 01:48:50,16
131,examineclaim,1970-04-27 01:48:51,16
132,writesettlementrecommendation,1970-04-27 01:48:52,16
133,checktheSettlementrecommendation,1970-04-27 01:48:53,16
134,proceedhandlingprocess,1970-04-27 01:48:54,16
135,registerclaim,1970-04-27 01:48:55,17
136,examineclaim,1970-04-27 01:48:56,17
137,writesettlementrecommendation,1970-04-27 01:48:57,17
138,checktheSettlementrecommendation,1970-04-27 01:48:58,17
139,proceedhandlingprocess,1970-04-27 01:48:59,17
140,registerclaim,1970-04-27 01:49:00,18
141,examineclaim,1970-04-27 01:49:01,18
142,writesettlementrecommendation,1970-04-27 01:49:02,18
143,checktheSettlementrecommendation,1970-04-27 01:49:03,18
144,proceedhandlingprocess,1970-04-27 01:49:04,18
145,registerclaim,1970-04-27 01:49:05,19
146,examineclaim,1970-04-27 01:49:06,19
147,writesettlementrecommendation,1970-04-27 01:49:07,19
148,checktheSettlementrecommendation,1970-04-27 01:49:08,19
149,proceedhandlingprocess,1970-04-27 01:49:09,19
150,registerclaim,1970-04-27 01:49:10,20
151,examineclaim,1970-04-27 01:49:11,20
152,writesettlementrecommendation,1970-04-27 01:49:12,20
153,checktheSettlementrecommendation,1970-04-27 01:49:13,20
154,proceedhandlingprocess,1970-04-27 01:49:14,20
155,registerclaim,1970-04-27 01:49:15,21
156,examineclaim,1970-04-27 01:49:16,21
157,writesettlementrecommendation,1970-04-27 01:49:17,21
158,checktheSettlementrecommendation,1970-04-27 01:49:18,21
159,proceedhandlingprocess,1970-04-27 01:49:19,21
160,registerclaim,1970-04-27 01:49:20,22
161,examineclaim,1970-04-27 01:49:21,22
162,writesettlementrecommendation,1970-04-27 01:49:22,22
163,checktheSettlementrecommendation,1970-04-27 01:49:23,22
164,proceedhandlingprocess,1970-04-27 01:49:24,22
165,registerclaim,1970-04-27 01:49:25,23
166,examineclaim,1970-04-27 01:49:26,23
167,writesettlementrecommendation,1970-04-27 01:49:27,23
168,checktheSettlementrecommendation,1970-04-27 01:49:28,23
169,writesettlementrecommendation,1970-04-27 01:49:29,23
170,checktheSettlementrecommendation,1970-04-27 01:49:30,23
171,proceedhandlingprocess,1970-04-27 01:49:31,23
172,registerclaim,1970-04-27 01:49:32,24
173,examineclaim,1970-04-27 01:49:33,24
174,writesettlementrecommendation,1970-04-27 01:49:34,24
175,checktheSettlementrecommendation,1970-04-27 01:49:35,24
176,proceedhandlingprocess,1970-04-27 01:49:36,24
177,registerclaim,1970-04-27 01:49:37,25
178,examineclaim,1970-04-27 01:49:38,25
179,writesettlementrecommendation,1970-04-27 01:49:39,25
180,checktheSettlementrecommendation,1970-04-27 01:49:40,25
181,proceedhandlingprocess,1970-04-27 01:49:41,25
182,registerclaim,1970-04-27 01:49:42,26
183,examineclaim,1970-04-27 01:49:43,26
184,writesettlementrecommendation,1970-04-27 01:49:44,26
185,checktheSettlementrecommendation,1970-04-27 01:49:45,26
186,writesettlementrecommendation,1970-04-27 01:49:46,26
187,checktheSettlementrecommendation,1970-04-27 01:49:47,26
188,writesettlementrecommendation,1970-04-27 01:49:48,26
189,checktheSettlementrecommendation,1970-04-27 01:49:49,26
190,writesettlementrecommendation,1970-04-27 01:49:50,26
191,checktheSettlementrecommendation,1970-04-27 01:49:51,26
192,writesettlementrecommendation,1970-04-27 01:49:52,26
193,checktheSettlementrecommendation,1970-04-27 01:49:53,26
194,writesettlementrecommendation,1970-04-27 01:49:54,26
195,checktheSettlementrecommendation,1970-04-27 01:49:55,26
196,writesettlementrecommendation,1970-04-27 01:49:56,26
197,checktheSettlementrecommendation,1970-04-27 01:49:57,26
198,writesettlementrecommendation,1970-04-27 01:49:58,26
199,checktheSettlementrecommendation,1970-04-27 01:49:59,26
200,proceedhandlingprocess,1970-04-27 01:50:00,26
201,registerclaim,1970-04-27 01:50:01,27
202,examineclaim,1970-04-27 01:50:02,27
203,writesettlementrecommendation,1970-04-27 01:50:03,27
204,checktheSettlementrecommendation,1970-04-27 01:50:04,27
205,writesettlementrecommendation,1970-04-27 01:50:05,27
206,checktheSettlementrecommendation,1970-04-27 01:50:06,27
207,writesettlementrecommendation,1970-04-27 01:50:07,27
208,checktheSettlementrecommendation,1970-04-27 01:50:08,27
209,proceedhandlingprocess,1970-04-27 01:50:09,27
210,registerclaim,1970-04-27 01:50:10,28
211,examineclaim,1970-04-27 01:50:11,28
212,writesettlementrecommendation,1970-04-27 01:50:12,28
213,checktheSettlementrecommendation,1970-04-27 01:50:13,28
214,proceedhandlingprocess,1970-04-27 01:50:14,28
215,registerclaim,1970-04-27 01:50:15,29
216,examineclaim,1970-04-27 01:50:16,29
217,writesettlementrecommendation,1970-04-27 01:50:17,29
218,checktheSettlementrecommendation,1970-04-27 01:50:18,29
219,writesettlementrecommendation,1970-04-27 01:50:19,29
220,checktheSettlementrecommendation,1970-04-27 01:50:20,29
221,writesettlementrecommendation,1970-04-27 01:50:21,29
222,checktheSettlementrecommendation,1970-04-27 01:50:22,29
223,proceedhandlingprocess,1970-04-27 01:50:23,29
224,registerclaim,1970-04-27 01:50:24,30
225,examineclaim,1970-04-27 01:50:25,30
226,writesettlementrecommendation,1970-04-27 01:50:26,30
227,checktheSettlementrecommendation,1970-04-27 01:50:27,30
228,writesettlementrecommendation,1970-04-27 01:50:28,30
229,checktheSettlementrecommendation,1970-04-27 01:50:29,30
230,writesettlementrecommendation,1970-04-27 01:50:30,30
231,checktheSettlementrecommendation,1970-04-27 01:50:31,30
232,proceedhandlingprocess,1970-04-27 01:50:32,30
233,registerclaim,1970-04-27 01:50:33,31
234,examineclaim,1970-04-27 01:50:34,31
235,writesettlementrecommendation,1970-04-27 01:50:35,31
236,checktheSettlementrecommendation,1970-04-27 01:50:36,31
237,proceedhandlingprocess,1970-04-27 01:50:37,31
238,registerclaim,1970-04-27 01:50:38,32
239,examineclaim,1970-04-27 01:50:39,32
240,writesettlementrecommendation,1970-04-27 01:50:40,32
241,checktheSettlementrecommendation,1970-04-27 01:50:41,32
242,writesettlementrecommendation,1970-04-27 01:50:42,32
243,checktheSettlementrecommendation,1970-04-27 01:50:43,32
244,proceedhandlingprocess,1970-04-27 01:50:44,32
245,registerclaim,1970-04-27 01:50:45,33
246,examineclaim,1970-04-27 01:50:46,33
247,writesettlementrecommendation,1970-04-27 01:50:47,33
248,checktheSettlementrecommendation,1970-04-27 01:50:48,33
249,proceedhandlingprocess,1970-04-27 01:50:49,33
250,registerclaim,1970-04-27 01:50:50,34
251,examineclaim,1970-04-27 01:50:51,34
252,writesettlementrecommendation,1970-04-27 01:50:52,34
253,checktheSettlementrecommendation,1970-04-27 01:50:53,34
254,proceedhandlingprocess,1970-04-27 01:50:54,34
255,registerclaim,1970-04-27 01:50:55,35
256,examineclaim,1970-04-27 01:50:56,35
257,writesettlementrecommendation,1970-04-27 01:50:57,35
258,checktheSettlementrecommendation,1970-04-27 01:50:58,35
259,writesettlementrecommendation,1970-04-27 01:50:59,35
260,checktheSettlementrecommendation,1970-04-27 01:51:00,35
261,proceedhandlingprocess,1970-04-27 01:51:01,35
262,registerclaim,1970-04-27 01:51:02,36
263,examineclaim,1970-04-27 01:51:03,36
264,writesettlementrecommendation,1970-04-27 01:51:04,36
265,checktheSettlementrecommendation,1970-04-27 01:51:05,36
266,proceedhandlingprocess,1970-04-27 01:51:06,36
267,registerclaim,1970-04-27 01:51:07,37
268,examineclaim,1970-04-27 01:51:08,37
269,writesettlementrecommendation,1970-04-27 01:51:09,37
270,checktheSettlementrecommendation,1970-04-27 01:51:10,37
271,writesettlementrecommendation,1970-04-27 01:51:11,37
272,checktheSettlementrecommendation,1970-04-27 01:51:12,37
273,writesettlementrecommendation,1970-04-27 01:51:13,37
274,checktheSettlementrecommendation,1970-04-27 01:51:14,37
275,writesettlementrecommendation,1970-04-27 01:51:15,37
276,checktheSettlementrecommendation,1970-04-27 01:51:16,37
277,proceedhandlingprocess,1970-04-27 01:51:17,37
278,registerclaim,1970-04-27 01:51:18,38
279,examineclaim,1970-04-27 01:51:19,38
280,writesettlementrecommendation,1970-04-27 01:51:20,38
281,checktheSettlementrecommendation,1970-04-27 01:51:21,38
282,proceedhandlingprocess,1970-04-27 01:51:22,38
283,registerclaim,1970-04-27 01:51:23,39
284,examineclaim,1970-04-27 01:51:24,39
285,writesettlementrecommendation,1970-04-27 01:51:25,39
286,checktheSettlementrecommendation,1970-04-27 01:51:26,39
287,proceedhandlingprocess,1970-04-27 01:51:27,39
288,registerclaim,1970-04-27 01:51:28,40
289,examineclaim,1970-04-27 01:51:29,40
290,writesettlementrecommendation,1970-04-27 01:51:30,40
291,checktheSettlementrecommendation,1970-04-27 01:51:31,40
292,proceedhandlingprocess,1970-04-27 01:51:32,40
293,registerclaim,1970-04-27 01:51:33,41
294,examineclaim,1970-04-27 01:51:34,41
295,writesettlementrecommendation,1970-04-27 01:51:35,41
296,checktheSettlementrecommendation,1970-04-27 01:51:36,41
297,writesettlementrecommendation,1970-04-27 01:51:37,41
298,checktheSettlementrecommendation,1970-04-27 01:51:38,41
299,writesettlementrecommendation,1970-04-27 01:51:39,41
300,checktheSettlementrecommendation,1970-04-27 01:51:40,41
301,proceedhandlingprocess,1970-04-27 01:51:41,41
302,registerclaim,1970-04-27 01:51:42,42
303,examineclaim,1970-04-27 01:51:43,42
304,writesettlementrecommendation,1970-04-27 01:51:44,42
305,checktheSettlementrecommendation,1970-04-27 01:51:45,42
306,writesettlementrecommendation,1970-04-27 01:51:46,42
307,checktheSettlementrecommendation,1970-04-27 01:51:47,42
308,writesettlementrecommendation,1970-04-27 01:51:48,42
309,checktheSettlementrecommendation,1970-04-27 01:51:49,42
310,proceedhandlingprocess,1970-04-27 01:51:50,42
311,registerclaim,1970-04-27 01:51:51,43
312,examineclaim,1970-04-27 01:51:52,43
313,writesettlementrecommendation,1970-04-27 01:51:53,43
314,checktheSettlementrecommendation,1970-04-27 01:51:54,43
315,proceedhandlingprocess,1970-04-27 01:51:55,43
316,registerclaim,1970-04-27 01:51:56,44
317,examineclaim,1970-04-27 01:51:57,44
318,writesettlementrecommendation,1970-04-27 01:51:58,44
319,checktheSettlementrecommendation,1970-04-27 01:51:59,44
320,writesettlementrecommendation,1970-04-27 01:52:00,44
321,checktheSettlementrecommendation,1970-04-27 01:52:01,44
322,proceedhandlingprocess,1970-04-27 01:52:02,44
323,registerclaim,1970-04-27 01:52:03,45
324,examineclaim,1970-04-27 01:52:04,45
325,writesettlementrecommendation,1970-04-27 01:52:05,45
326,checktheSettlementrecommendation,1970-04-27 01:52:06,45
327,writesettlementrecommendation,1970-04-27 01:52:07,45
328,checktheSettlementrecommendation,1970-04-27 01:52:08,45
329,writesettlementrecommendation,1970-04-27 01:52:09,45
330,checktheSettlementrecommendation,1970-04-27 01:52:10,45
331,proceedhandlingprocess,1970-04-27 01:52:11,45
332,registerclaim,1970-04-27 01:52:12,46
333,examineclaim,1970-04-27 01:52:13,46
334,writesettlementrecommendation,1970-04-27 01:52:14,46
335,checktheSettlementrecommendation,1970-04-27 01:52:15,46
336,writesettlementrecommendation,1970-04-27 01:52:16,46
337,checktheSettlementrecommendation,1970-04-27 01:52:17,46
338,writesettlementrecommendation,1970-04-27 01:52:18,46
339,checktheSettlementrecommendation,1970-04-27 01:52:19,46
340,writesettlementrecommendation,1970-04-27 01:52:20,46
341,checktheSettlementrecommendation,1970-04-27 01:52:21,46
342,proceedhandlingprocess,1970-04-27 01:52:22,46
343,registerclaim,1970-04-27 01:52:23,47
344,examineclaim,1970-04-27 01:52:24,47
345,writesettlementrecommendation,1970-04-27 01:52:25,47
346,checktheSettlementrecommendation,1970-04-27 01:52:26,47
347,writesettlementrecommendation,1970-04-27 01:52:27,47
348,checktheSettlementrecommendation,1970-04-27 01:52:28,47
349,writesettlementrecommendation,1970-04-27 01:52:29,47
350,checktheSettlementrecommendation,1970-04-27 01:52:30,47
351,writesettlementrecommendation,1970-04-27 01:52:31,47
352,checktheSettlementrecommendation,1970-04-27 01:52:32,47
353,proceedhandlingprocess,1970-04-27 01:52:33,47
354,registerclaim,1970-04-27 01:52:34,48
355,examineclaim,1970-04-27 01:52:35,48
356,writesettlementrecommendation,1970-04-27 01:52:36,48
357,checktheSettlementrecommendation,1970-04-27 01:52:37,48
358,proceedhandlingprocess,1970-04-27 01:52:38,48
359,registerclaim,1970-04-27 01:52:39,49
360,examineclaim,1970-04-27 01:52:40,49
361,writesettlementrecommendation,1970-04-27 01:52:41,49
362,checktheSettlementrecommendation,1970-04-27 01:52:42,49
363,writesettlementrecommendation,1970-04-27 01:52:43,49
364,checktheSettlementrecommendation,1970-04-27 01:52:44,49
365,proceedhandlingprocess,1970-04-27 01:52:45,49
366,registerclaim,1970-04-27 01:52:46,50
367,examineclaim,1970-04-27 01:52:47,50
368,writesettlementrecommendation,1970-04-27 01:52:48,50
369,checktheSettlementrecommendation,1970-04-27 01:52:49,50
370,proceedhandlingprocess,1970-04-27 01:52:50,50
371,registerclaim,1970-04-27 01:52:51,51
372,examineclaim,1970-04-27 01:52:52,51
373,writesettlementrecommendation,1970-04-27 01:52:53,51
374,checktheSettlementrecommendation,1970-04-27 01:52:54,51
375,writesettlementrecommendation,1970-04-27 01:52:55,51
376,checktheSettlementrecommendation,1970-04-27 01:52:56,51
377,proceedhandlingprocess,1970-04-27 01:52:57,51
378,registerclaim,1970-04-27 01:52:58,52
379,examineclaim,1970-04-27 01:52:59,52
380,writesettlementrecommendation,1970-04-27 01:53:00,52
381,checktheSettlementrecommendation,1970-04-27 01:53:01,52
382,writesettlementrecommendation,1970-04-27 01:53:02,52
383,checktheSettlementrecommendation,1970-04-27 01:53:03,52
384,writesettlementrecommendation,1970-04-27 01:53:04,52
385,checktheSettlementrecommendation,1970-04-27 01:53:05,52
386,proceedhandlingprocess,1970-04-27 01:53:06,52
387,registerclaim,1970-04-27 01:53:07,53
388,examineclaim,1970-04-27 01:53:08,53
389,writesettlementrecommendation,1970-04-27 01:53:09,53
390,checktheSettlementrecommendation,1970-04-27 01:53:10,53
391,proceedhandlingprocess,1970-04-27 01:53:11,53
392,registerclaim,1970-04-27 01:53:12,54
393,examineclaim,1970-04-27 01:53:13,54
394,writesettlementrecommendation,1970-04-27 01:53:14,54
395,checktheSettlementrecommendation,1970-04-27 01:53:15,54
396,writesettlementrecommendation,1970-04-27 01:53:16,54
397,checktheSettlementrecommendation,1970-04-27 01:53:17,54
398,writesettlementrecommendation,1970-04-27 01:53:18,54
399,checktheSettlementrecommendation,1970-04-27 01:53:19,54
400,writesettlementrecommendation,1970-04-27 01:53:20,54
401,checktheSettlementrecommendation,1970-04-27 01:53:21,54
402,proceedhandlingprocess,1970-04-27 01:53:22,54
403,registerclaim,1970-04-27 01:53:23,55
404,examineclaim,1970-04-27 01:53:24,55
405,writesettlementrecommendation,1970-04-27 01:53:25,55
406,checktheSettlementrecommendation,1970-04-27 01:53:26,55
407,writesettlementrecommendation,1970-04-27 01:53:27,55
408,checktheSettlementrecommendation,1970-04-27 01:53:28,55
409,proceedhandlingprocess,1970-04-27 01:53:29,55
410,registerclaim,1970-04-27 01:53:30,56
411,examineclaim,1970-04-27 01:53:31,56
412,writesettlementrecommendation,1970-04-27 01:53:32,56
413,checktheSettlementrecommendation,1970-04-27 01:53:33,56
414,proceedhandlingprocess,1970-04-27 01:53:34,56
415,registerclaim,1970-04-27 01:53:35,57
416,examineclaim,1970-04-27 01:53:36,57
417,writesettlementrecommendation,1970-04-27 01:53:37,57
418,checktheSettlementrecommendation,1970-04-27 01:53:38,57
419,writesettlementrecommendation,1970-04-27 01:53:39,57
420,checktheSettlementrecommendation,1970-04-27 01:53:40,57
421,writesettlementrecommendation,1970-04-27 01:53:41,57
422,checktheSettlementrecommendation,1970-04-27 01:53:42,57
423,writesettlementrecommendation,1970-04-27 01:53:43,57
424,checktheSettlementrecommendation,1970-04-27 01:53:44,57
425,proceedhandlingprocess,1970-04-27 01:53:45,57
426,registerclaim,1970-04-27 01:53:46,58
427,examineclaim,1970-04-27 01:53:47,58
428,writesettlementrecommendation,1970-04-27 01:53:48,58
429,checktheSettlementrecommendation,1970-04-27 01:53:49,58
430,writesettlementrecommendation,1970-04-27 01:53:50,58
431,checktheSettlementrecommendation,1970-04-27 01:53:51,58
432,writesettlementrecommendation,1970-04-27 01:53:52,58
433,checktheSettlementrecommendation,1970-04-27 01:53:53,58
434,proceedhandlingprocess,1970-04-27 01:53:54,58
435,registerclaim,1970-04-27 01:53:55,59
436,examineclaim,1970-04-27 01:53:56,59
437,writesettlementrecommendation,1970-04-27 01:53:57,59
438,checktheSettlementrecommendation,1970-04-27 01:53:58,59
439,writesettlementrecommendation,1970-04-27 01:53:59,59
440,checktheSettlementrecommendation,1970-04-27 01:54:00,59
441,writesettlementrecommendation,1970-04-27 01:54:01,59
442,checktheSettlementrecommendation,1970-04-27 01:54:02,59
443,writesettlementrecommendation,1970-04-27 01:54:03,59
444,checktheSettlementrecommendation,1970-04-27 01:54:04,59
445,writesettlementrecommendation,1970-04-27 01:54:05,59
446,checktheSettlementrecommendation,1970-04-27 01:54:06,59
447,writesettlementrecommendation,1970-04-27 01:54:07,59
448,checktheSettlementrecommendation,1970-04-27 01:54:08,59
449,writesettlementrecommendation,1970-04-27 01:54:09,59
450,checktheSettlementrecommendation,1970-04-27 01:54:10,59
451,writesettlementrecommendation,1970-04-27 01:54:11,59
452,checktheSettlementrecommendation,1970-04-27 01:54:12,59
453,proceedhandlingprocess,1970-04-27 01:54:13,59
454,registerclaim,1970-04-27 01:54:14,60
455,examineclaim,1970-04-27 01:54:15,60
456,writesettlementrecommendation,1970-04-27 01:54:16,60
457,checktheSettlementrecommendation,1970-04-27 01:54:17,60
458,proceedhandlingprocess,1970-04-27 01:54:18,60
459,registerclaim,1970-04-27 01:54:19,61
460,examineclaim,1970-04-27 01:54:20,61
461,writesettlementrecommendation,1970-04-27 01:54:21,61
462,checktheSettlementrecommendation,1970-04-27 01:54:22,61
463,proceedhandlingprocess,1970-04-27 01:54:23,61
464,registerclaim,1970-04-27 01:54:24,62
465,examineclaim,1970-04-27 01:54:25,62
466,writesettlementrecommendation,1970-04-27 01:54:26,62
467,checktheSettlementrecommendation,1970-04-27 01:54:27,62
468,proceedhandlingprocess,1970-04-27 01:54:28,62
469,registerclaim,1970-04-27 01:54:29,63
470,examineclaim,1970-04-27 01:54:30,63
471,writesettlementrecommendation,1970-04-27 01:54:31,63
472,checktheSettlementrecommendation,1970-04-27 01:54:32,63
473,writesettlementrecommendation,1970-04-27 01:54:33,63
474,checktheSettlementrecommendation,1970-04-27 01:54:34,63
475,proceedhandlingprocess,1970-04-27 01:54:35,63
476,registerclaim,1970-04-27 01:54:36,64
477,examineclaim,1970-04-27 01:54:37,64
478,writesettlementrecommendation,1970-04-27 01:54:38,64
479,checktheSettlementrecommendation,1970-04-27 01:54:39,64
480,writesettlementrecommendation,1970-04-27 01:54:40,64
481,checktheSettlementrecommendation,1970-04-27 01:54:41,64
482,proceedhandlingprocess,1970-04-27 01:54:42,64
483,registerclaim,1970-04-27 01:54:43,65
484,examineclaim,1970-04-27 01:54:44,65
485,writesettlementrecommendation,1970-04-27 01:54:45,65
486,checktheSettlementrecommendation,1970-04-27 01:54:46,65
487,writesettlementrecommendation,1970-04-27 01:54:47,65
488,checktheSettlementrecommendation,1970-04-27 01:54:48,65
489,proceedhandlingprocess,1970-04-27 01:54:49,65
490,registerclaim,1970-04-27 01:54:50,66
491,examineclaim,1970-04-27 01:54:51,66
492,writesettlementrecommendation,1970-04-27 01:54:52,66
493,checktheSettlementrecommendation,1970-04-27 01:54:53,66
494,proceedhandlingprocess,1970-04-27 01:54:54,66
495,registerclaim,1970-04-27 01:54:55,67
496,examineclaim,1970-04-27 01:54:56,67
497,writesettlementrecommendation,1970-04-27 01:54:57,67
498,checktheSettlementrecommendation,1970-04-27 01:54:58,67
499,writesettlementrecommendation,1970-04-27 01:54:59,67
500,checktheSettlementrecommendation,1970-04-27 01:55:00,67
501,writesettlementrecommendation,1970-04-27 01:55:01,67
502,checktheSettlementrecommendation,1970-04-27 01:55:02,67
503,proceedhandlingprocess,1970-04-27 01:55:03,67
504,registerclaim,1970-04-27 01:55:04,68
505,examineclaim,1970-04-27 01:55:05,68
506,writesettlementrecommendation,1970-04-27 01:55:06,68
507,checktheSettlementrecommendation,1970-04-27 01:55:07,68
508,writesettlementrecommendation,1970-04-27 01:55:08,68
509,checktheSettlementrecommendation,1970-04-27 01:55:09,68
510,proceedhandlingprocess,1970-04-27 01:55:10,68
511,registerclaim,1970-04-27 01:55:11,69
