,concept:name,time:timestamp,case:concept:name
47,checkinsurance,1970-04-27 01:47:27,17
48,CheckDocumenta-tion,1970-04-27 01:47:28,18
49,Registerdocumentat-ion,1970-04-27 01:47:29,18
50,checkinsurance,1970-04-27 01:47:30,18
51,Performassessment,1970-04-27 01:47:31,18
52,CheckDocumenta-tion,1970-04-27 01:47:32,19
53,Registerdocumentat-ion,1970-04-27 01:47:33,19
54,checkinsurance,1970-04-27 01:47:34,19
55,CheckDocumenta-tion,1970-04-27 01:47:35,20
56,CheckDocumenta-tion,1970-04-27 01:47:36,21
57,CheckDocumenta-tion,1970-04-27 01:47:37,22
58,Registerdocumentat-ion,1970-04-27 01:47:38,22
59,checkinsurance,1970-04-27 01:47:39,22
60,CheckDocumenta-tion,1970-04-27 01:47:40,23
61,Registerdocumentat-ion,1970-04-27 01:47:41,23
62,checkinsurance,1970-04-27 01:47:42,23
63,CheckDocumenta-tion,1970-04-27 01:47:43,24
64,CheckDocumenta-tion,1970-04-27 01:47:44,25
65,CheckDocumenta-tion,1970-04-27 01:47:45,26
66,CheckDocumenta-tion,1970-04-27 01:47:46,27
67,CheckDocumenta-tion,1970-04-27 01:47:47,28
68,Registerdocumentat-ion,1970-04-27 01:47:48,28
69,checkinsurance,1970-04-27 01:47:49,28
70,Performassessment,1970-04-27 01:47:50,28
71,CheckDocumenta-tion,1970-04-27 01:47:51,29
72,CheckDocumenta-tion,1970-04-27 01:47:52,30
73,Registerdocumentat-ion,1970-04-27 01:47:53,30
74,checkinsurance,1970-04-27 01:47:54,30
75,Performassessment,1970-04-27 01:47:55,30
76,schedulepayment,1970-04-27 01:47:56,30
77,CheckDocumenta-tion,1970-04-27 01:47:57,31
78,CheckDocumenta-tion,1970-04-27 01:47:58,32
79,Registerdocumentat-ion,1970-04-27 01:47:59,32
80,checkinsurance,1970-04-27 01:48:00,32
81,Performassessment,1970-04-27 01:48:01,32
82,schedulepayment,1970-04-27 01:48:02,32
83,CheckDocumenta-tion,1970-04-27 01:48:03,33
84,Registerdocumentat-ion,1970-04-27 01:48:04,33
85,checkinsurance,1970-04-27 01:48:05,33
86,Performassessment,1970-04-27 01:48:06,33
87,CheckDocumenta-tion,1970-04-27 01:48:07,34
88,Registerdocumentat-ion,1970-04-27 01:48:08,34
89,checkinsurance,1970-04-27 01:48:09,34
90,CheckDocumenta-tion,1970-04-27 01:48:10,35
91,Registerdocumentat-ion,1970-04-27 01:48:11,35
92,checkinsurance,1970-04-27 01:48:12,35
93,CheckDocumenta-tion,1970-04-27 01:48:13,36
94,CheckDocumenta-tion,1970-04-27 01:48:14,37
95,Registerdocumentat-ion,1970-04-27 01:48:15,37
96,checkinsurance,1970-04-27 01:48:16,37
97,CheckDocumenta-tion,1970-04-27 01:48:17,38
98,Registerdocumentat-ion,1970-04-27 01:48:18,38
99,checkinsurance,1970-04-27 01:48:19,38
100,Performassessment,1970-04-27 01:48:20,38
101,schedulepayment,1970-04-27 01:48:21,38
102,CheckDocumenta-tion,1970-04-27 01:48:22,39
103,Registerdocumentat-ion,1970-04-27 01:48:23,39
104,checkinsurance,1970-04-27 01:48:24,39
105,CheckDocumenta-tion,1970-04-27 01:48:25,40
106,Registerdocumentat-ion,1970-04-27 01:48:26,40
107,checkinsurance,1970-04-27 01:48:27,40
108,CheckDocumenta-tion,1970-04-27 01:48:28,41
109,Registerdocumentat-ion,1970-04-27 01:48:29,41
110,checkinsurance,1970-04-27 01:48:30,41
111,CheckDocumenta-tion,1970-04-27 01:48:31,42
112,Registerdocumentat-ion,1970-04-27 01:48:32,42
113,checkinsurance,1970-04-27 01:48:33,42
114,CheckDocumenta-tion,1970-04-27 01:48:34,43
115,CheckDocumenta-tion,1970-04-27 01:48:35,44
116,Registerdocumentat-ion,1970-04-27 01:48:36,44
117,checkinsurance,1970-04-27 01:48:37,44
118,Performassessment,1970-04-27 01:48:38,44
119,schedulepayment,1970-04-27 01:48:39,44
120,CheckDocumenta-tion,1970-04-27 01:48:40,45
121,CheckDocumenta-tion,1970-04-27 01:48:41,46
122,Registerdocumentat-ion,1970-04-27 01:48:42,46
123,checkinsurance,1970-04-27 01:48:43,46
124,Performassessment,1970-04-27 01:48:44,46
125,CheckDocumenta-tion,1970-04-27 01:48:45,47
126,CheckDocumenta-tion,1970-04-27 01:48:46,48
127,CheckDocumenta-tion,1970-04-27 01:48:47,49
128,CheckDocumenta-tion,1970-04-27 01:48:48,50
129,Registerdocumentat-ion,1970-04-27 01:48:49,50
130,checkinsurance,1970-04-27 01:48:50,50
131,CheckDocumenta-tion,1970-04-27 01:48:51,51
132,CheckDocumenta-tion,1970-04-27 01:48:52,52
133,CheckDocumenta-tion,1970-04-27 01:48:53,53
134,CheckDocumenta-tion,1970-04-27 01:48:54,54
135,Registerdocumentat-ion,1970-04-27 01:48:55,54
136,checkinsurance,1970-04-27 01:48:56,54
137,CheckDocumenta-tion,1970-04-27 01:48:57,55
138,Registerdocumentat-ion,1970-04-27 01:48:58,55
139,checkinsurance,1970-04-27 01:48:59,55
140,CheckDocumenta-tion,1970-04-27 01:49:00,56
141,Registerdocumentat-ion,1970-04-27 01:49:01,56
142,checkinsurance,1970-04-27 01:49:02,56
143,CheckDocumenta-tion,1970-04-27 01:49:03,57
144,CheckDocumenta-tion,1970-04-27 01:49:04,58
145,Registerdocumentat-ion,1970-04-27 01:49:05,58
146,checkinsurance,1970-04-27 01:49:06,58
147,CheckDocumenta-tion,1970-04-27 01:49:07,59
148,Registerdocumentat-ion,1970-04-27 01:49:08,59
149,checkinsurance,1970-04-27 01:49:09,59
150,Performassessment,1970-04-27 01:49:10,59
151,schedulepayment,1970-04-27 01:49:11,59
152,CheckDocumenta-tion,1970-04-27 01:49:12,60
153,Registerdocumentat-ion,1970-04-27 01:49:13,60
154,checkinsurance,1970-04-27 01:49:14,60
155,Performassessment,1970-04-27 01:49:15,60
156,CheckDocumenta-tion,1970-04-27 01:49:16,61
157,Registerdocumentat-ion,1970-04-27 01:49:17,61
158,checkinsurance,1970-04-27 01:49:18,61
159,CheckDocumenta-tion,1970-04-27 01:49:19,62
160,CheckDocumenta-tion,1970-04-27 01:49:20,63
161,Registerdocumentat-ion,1970-04-27 01:49:21,63
162,checkinsurance,1970-04-27 01:49:22,63
163,CheckDocumenta-tion,1970-04-27 01:49:23,64
164,Registerdocumentat-ion,1970-04-27 01:49:24,64
165,checkinsurance,1970-04-27 01:49:25,64
166,Performassessment,1970-04-27 01:49:26,64
167,CheckDocumenta-tion,1970-04-27 01:49:27,65
168,Registerdocumentat-ion,1970-04-27 01:49:28,65
169,checkinsurance,1970-04-27 01:49:29,65
170,Performassessment,1970-04-27 01:49:30,65
171,CheckDocumenta-tion,1970-04-27 01:49:31,66
172,CheckDocumenta-tion,1970-04-27 01:49:32,67
173,CheckDocumenta-tion,1970-04-27 01:49:33,68
174,Registerdocumentat-ion,1970-04-27 01:49:34,68
175,checkinsurance,1970-04-27 01:49:35,68
176,Performassessment,1970-04-27 01:49:36,68
177,CheckDocumenta-tion,1970-04-27 01:49:37,69
178,Registerdocumentat-ion,1970-04-27 01:49:38,69
179,checkinsurance,1970-04-27 01:49:39,69
180,Performassessment,1970-04-27 01:49:40,69
181,schedulepayment,1970-04-27 01:49:41,69
182,CheckDocumenta-tion,1970-04-27 01:49:42,70
183,Registerdocumentat-ion,1970-04-27 01:49:43,70
184,checkinsurance,1970-04-27 01:49:44,70
185,Performassessment,1970-04-27 01:49:45,70
186,CheckDocumenta-tion,1970-04-27 01:49:46,71
187,Registerdocumentat-ion,1970-04-27 01:49:47,71
188,checkinsurance,1970-04-27 01:49:48,71
189,CheckDocumenta-tion,1970-04-27 01:49:49,72
190,CheckDocumenta-tion,1970-04-27 01:49:50,73
191,CheckDocumenta-tion,1970-04-27 01:49:51,74
192,CheckDocumenta-tion,1970-04-27 01:49:52,75
193,CheckDocumenta-tion,1970-04-27 01:49:53,76
194,Registerdocumentat-ion,1970-04-27 01:49:54,76
195,checkinsurance,1970-04-27 01:49:55,76
196,CheckDocumenta-tion,1970-04-27 01:49:56,77
197,Registerdocumentat-ion,1970-04-27 01:49:57,77
198,checkinsurance,1970-04-27 01:49:58,77
199,CheckDocumenta-tion,1970-04-27 01:49:59,78
200,Registerdocumentat-ion,1970-04-27 01:50:00,78
201,checkinsurance,1970-04-27 01:50:01,78
202,CheckDocumenta-tion,1970-04-27 01:50:02,79
203,Registerdocumentat-ion,1970-04-27 01:50:03,79
204,checkinsurance,1970-04-27 01:50:04,79
205,CheckDocumenta-tion,1970-04-27 01:50:05,80
206,CheckDocumenta-tion,1970-04-27 01:50:06,81
207,CheckDocumenta-tion,1970-04-27 01:50:07,82
208,Registerdocumentat-ion,1970-04-27 01:50:08,82
209,checkinsurance,1970-04-27 01:50:09,82
210,Performassessment,1970-04-27 01:50:10,82
211,CheckDocumenta-tion,1970-04-27 01:50:11,83
212,CheckDocumenta-tion,1970-04-27 01:50:12,84
213,CheckDocumenta-tion,1970-04-27 01:50:13,85
214,Registerdocumentat-ion,1970-04-27 01:50:14,85
215,checkinsurance,1970-04-27 01:50:15,85
216,CheckDocumenta-tion,1970-04-27 01:50:16,86
217,Registerdocumentat-ion,1970-04-27 01:50:17,86
218,checkinsurance,1970-04-27 01:50:18,86
219,Performassessment,1970-04-27 01:50:19,86
220,CheckDocumenta-tion,1970-04-27 01:50:20,87
221,CheckDocumenta-tion,1970-04-27 01:50:21,88
222,CheckDocumenta-tion,1970-04-27 01:50:22,89
223,Registerdocumentat-ion,1970-04-27 01:50:23,89
224,checkinsurance,1970-04-27 01:50:24,89
225,Performassessment,1970-04-27 01:50:25,89
226,CheckDocumenta-tion,1970-04-27 01:50:26,90
227,CheckDocumenta-tion,1970-04-27 01:50:27,91
228,CheckDocumenta-tion,1970-04-27 01:50:28,92
229,CheckDocumenta-tion,1970-04-27 01:50:29,93
230,Registerdocumentat-ion,1970-04-27 01:50:30,93
231,checkinsurance,1970-04-27 01:50:31,93
232,Performassessment,1970-04-27 01:50:32,93
233,schedulepayment,1970-04-27 01:50:33,93
234,CheckDocumenta-tion,1970-04-27 01:50:34,94
235,CheckDocumenta-tion,1970-04-27 01:50:35,95
236,Registerdocumentat-ion,1970-04-27 01:50:36,95
237,checkinsurance,1970-04-27 01:50:37,95
238,Performassessment,1970-04-27 01:50:38,95
239,schedulepayment,1970-04-27 01:50:39,95
240,CheckDocumenta-tion,1970-04-27 01:50:40,96
241,CheckDocumenta-tion,1970-04-27 01:50:41,97
242,Registerdocumentat-ion,1970-04-27 01:50:42,97
243,checkinsurance,1970-04-27 01:50:43,97
244,CheckDocumenta-tion,1970-04-27 01:50:44,98
245,Registerdocumentat-ion,1970-04-27 01:50:45,98
246,checkinsurance,1970-04-27 01:50:46,98
247,CheckDocumenta-tion,1970-04-27 01:50:47,99
248,Registerdocumentat-ion,1970-04-27 01:50:48,99
249,checkinsurance,1970-04-27 01:50:49,99
